ticket_id,booking_id,payment_id,ticket_status,ticket_issued_time,ticketing_error_code,ticketing_delay_minutes
TKT000003666,BKG000003666,PAY000003666,issued,2014-10-27 13:08:41,NONE,29.0
TKT000003667,BKG000003667,PAY000003667,issued,2014-03-20 14:01:43,NONE,42.0
TKT000003668,BKG000003668,PAY000003668,issued,2014-10-15 15:38:02,NONE,25.0
TKT000003669,BKG000003669,PAY000003669,issued,2014-12-29 14:29:45,NONE,8.0
TKT000003670,BKG000003670,PAY000003670,issued,2014-10-28 11:14:30,NONE,32.0
TKT000003671,BKG000003671,PAY000003671,issued,2013-03-07 00:58:30,NONE,41.0
TKT000003672,BKG000003672,PAY000003672,issued,2014-05-27 23:11:29,NONE,16.0
TKT000003673,BKG000003673,PAY000003673,issued,2013-10-16 01:03:16,NONE,9.0
TKT000003674,BKG000003674,PAY000003674,issued,2013-05-07 15:40:02,NONE,35.0
TKT000003675,BKG000003675,PAY000003675,issued,2013-06-26 18:25:31,NONE,20.0
TKT000003676,BKG000003676,PAY000003676,issued,2014-06-30 14:25:04,NONE,18.0
TKT000003677,BKG000003677,PAY000003677,issued,2014-05-20 21:49:33,NONE,29.0
TKT000003678,BKG000003678,PAY000003678,issued,2014-04-22 08:08:08,NONE,33.0
TKT000003679,BKG000003679,PAY000003679,issued,2014-11-21 23:52:43,NONE,32.0
TKT000003680,BKG000003680,PAY000003680,issued,2014-06-29 13:35:06,NONE,12.0
TKT000003681,BKG000003681,PAY000003681,issued,2014-05-16 09:06:41,NONE,13.0
TKT000003682,BKG000003682,PAY000003682,issued,2014-05-23 09:19:54,NONE,30.0
TKT000003683,BKG000003683,PAY000003683,issued,2013-11-18 20:31:26,NONE,32.0
TKT000003684,BKG000003684,PAY000003684,issued,2014-05-08 16:32:22,NONE,41.0
TKT000003685,BKG000003685,PAY000003685,not_issued_payment_failed,,NONE,
TKT000003686,BKG000003686,PAY000003686,issued,2014-08-11 22:00:36,NONE,43.0
TKT000003687,BKG000003687,PAY000003687,issued,2014-12-21 15:04:08,NONE,1349.0
TKT000003688,BKG000003688,PAY000003688,issued,2014-01-03 11:16:40,NONE,20.0
TKT000003689,BKG000003689,PAY000003689,issued,2014-11-07 23:50:33,NONE,171.0
TKT000003690,BKG000003690,PAY000003690,issued,2014-08-19 15:25:56,NONE,23.0
TKT000003691,BKG000003691,PAY000003691,issued,2014-08-05 23:53:52,NONE,20.0
TKT000003692,BKG000003692,PAY000003692,not_issued_payment_failed,,NONE,
TKT000003693,BKG000003693,PAY000003693,issued,2013-04-07 20:32:18,NONE,7.0
TKT000003694,BKG000003694,PAY000003694,not_issued_payment_failed,,NONE,
TKT000003695,BKG000003695,PAY000003695,issued,2014-03-04 23:03:29,NONE,38.0
TKT000003696,BKG000003696,PAY000003696,issued,2014-12-20 20:05:11,NONE,36.0
TKT000003697,BKG000003697,PAY000003697,issued,2014-03-19 16:52:35,NONE,24.0
TKT000003698,BKG000003698,PAY000003698,issued,2013-07-20 17:04:34,NONE,190.0
TKT000003699,BKG000003699,PAY000003699,issued,2014-08-05 17:03:46,NONE,43.0
TKT000003700,BKG000003700,PAY000003700,issued,2014-06-21 14:20:01,NONE,24.0
TKT000003701,BKG000003701,PAY000003701,issued,2013-04-16 21:36:58,NONE,18.0
TKT000003702,BKG000003702,PAY000003702,issued,2013-03-24 17:55:36,NONE,1416.0
TKT000003703,BKG000003703,PAY000003703,issued,2014-09-17 15:42:48,NONE,38.0
TKT000003704,BKG000003704,PAY000003704,issued,2014-11-09 11:05:59,NONE,13.0
TKT000003705,BKG000003705,PAY000003705,issued,2014-02-04 12:22:06,NONE,1237.0
TKT000003706,BKG000003706,PAY000003706,issued,2014-06-11 16:24:58,NONE,22.0
TKT000003707,BKG000003707,PAY000003707,issued,2014-10-24 21:52:39,NONE,22.0
TKT000003708,BKG000003708,PAY000003708,issued,2014-11-06 15:40:49,NONE,23.0
TKT000003709,BKG000003709,PAY000003709,issued,2014-07-28 14:57:20,NONE,43.0
TKT000003710,BKG000003710,PAY000003710,issued,2014-08-04 23:55:49,NONE,39.0
TKT000003711,BKG000003711,PAY000003711,issued,2014-09-28 23:57:39,NONE,26.0
TKT000003712,BKG000003712,PAY000003712,issued,2014-10-14 01:34:55,NONE,36.0
TKT000003713,BKG000003713,PAY000003713,issued,2014-06-10 10:18:05,NONE,11.0
TKT000003714,BKG000003714,PAY000003714,issued,2013-03-24 17:41:20,NONE,7.0
TKT000003715,BKG000003715,PAY000003715,issued,2013-05-26 19:43:59,NONE,14.0
TKT000003716,BKG000003716,PAY000003716,issued,2013-04-08 16:44:30,NONE,17.0
TKT000003717,BKG000003717,PAY000003717,issued,2014-04-10 12:19:29,NONE,15.0
TKT000003718,BKG000003718,PAY000003718,issued,2014-12-16 17:47:17,NONE,21.0
TKT000003719,BKG000003719,PAY000003719,issued,2014-05-01 21:45:16,NONE,37.0
TKT000003720,BKG000003720,PAY000003720,issued,2014-11-23 00:32:03,NONE,13.0
TKT000003721,BKG000003721,PAY000003721,issued,2014-08-25 20:35:32,NONE,14.0
TKT000003722,BKG000003722,PAY000003722,issued,2014-03-12 19:33:34,NONE,45.0
TKT000003723,BKG000003723,PAY000003723,issued,2013-12-05 21:41:31,NONE,5.0
TKT000003724,BKG000003724,PAY000003724,issued,2013-06-19 21:45:26,NONE,37.0
TKT000003725,BKG000003725,PAY000003725,issued,2014-07-20 13:20:50,NONE,42.0
TKT000003726,BKG000003726,PAY000003726,issued,2014-05-30 01:24:33,NONE,43.0
TKT000003727,BKG000003727,PAY000003727,issued,2014-10-28 09:38:36,NONE,9.0
TKT000003728,BKG000003728,PAY000003728,issued,2014-06-16 06:29:04,NONE,16.0
TKT000003729,BKG000003729,PAY000003729,issued,2014-05-28 11:31:55,NONE,24.0
TKT000003730,BKG000003730,PAY000003730,issued,2014-07-29 20:21:03,NONE,26.0
TKT000003731,BKG000003731,PAY000003731,issued,2014-08-08 14:07:59,NONE,44.0
TKT000003732,BKG000003732,PAY000003732,issued,2013-03-18 15:09:34,NONE,19.0
TKT000003733,BKG000003733,PAY000003733,issued,2013-03-15 20:47:35,NONE,16.0
TKT000003734,BKG000003734,PAY000003734,issued,2014-01-16 14:39:14,NONE,44.0
TKT000003735,BKG000003735,PAY000003735,issued,2014-03-13 21:13:39,NONE,42.0
TKT000003736,BKG000003736,PAY000003736,issued,2014-11-10 09:06:45,NONE,10.0
TKT000003737,BKG000003737,PAY000003737,issued,2013-05-05 08:20:51,NONE,41.0
TKT000003738,BKG000003738,PAY000003738,issued,2014-12-01 02:00:03,NONE,20.0
TKT000003739,BKG000003739,PAY000003739,issued,2014-06-08 16:04:16,NONE,20.0
TKT000003740,BKG000003740,PAY000003740,issued,2014-03-18 16:59:25,NONE,31.0
TKT000003741,BKG000003741,PAY000003741,issued,2013-03-21 11:37:18,NONE,1182.0
TKT000003742,BKG000003742,PAY000003742,issued,2014-04-28 13:23:22,NONE,9.0
TKT000003743,BKG000003743,PAY000003743,issued,2014-02-20 12:37:39,NONE,28.0
TKT000003744,BKG000003744,PAY000003744,issued,2014-10-20 02:27:28,NONE,278.0
TKT000003745,BKG000003745,PAY000003745,failed,2014-04-15 15:39:27,SUPPLIER_ERROR,33.0
TKT000003746,BKG000003746,PAY000003746,issued,2014-09-19 15:33:36,NONE,17.0
TKT000003747,BKG000003747,PAY000003747,pending,2014-02-27 18:28:09,SUPPLIER_ERROR,38.0
TKT000003748,BKG000003748,PAY000003748,issued,2014-12-23 00:27:26,NONE,11.0
TKT000003749,BKG000003749,PAY000003749,issued,2014-10-21 12:07:32,NONE,30.0
TKT000003750,BKG000003750,PAY000003750,issued,2014-08-01 18:14:24,NONE,29.0
TKT000003751,BKG000003751,PAY000003751,issued,2014-12-30 22:55:47,NONE,17.0
TKT000003752,BKG000003752,PAY000003752,issued,2014-06-11 23:09:13,NONE,29.0
TKT000003753,BKG000003753,PAY000003753,issued,2014-08-08 11:27:37,NONE,13.0
TKT000003754,BKG000003754,PAY000003754,issued,2014-04-13 23:07:14,NONE,22.0
TKT000003755,BKG000003755,PAY000003755,issued,2013-10-07 00:50:46,NONE,36.0
TKT000003756,BKG000003756,PAY000003756,issued,2014-10-18 18:51:34,NONE,36.0
TKT000003757,BKG000003757,PAY000003757,issued,2014-03-24 18:02:24,NONE,31.0
TKT000003758,BKG000003758,PAY000003758,issued,2013-03-04 17:56:32,NONE,32.0
TKT000003759,BKG000003759,PAY000003759,issued,2014-06-06 18:48:31,NONE,17.0
TKT000003760,BKG000003760,PAY000003760,issued,2014-04-09 14:12:27,NONE,41.0
TKT000003761,BKG000003761,PAY000003761,issued,2014-06-30 16:18:38,NONE,44.0
TKT000003762,BKG000003762,PAY000003762,not_issued_payment_failed,,NONE,
TKT000003763,BKG000003763,PAY000003763,not_issued_payment_failed,,NONE,
TKT000003764,BKG000003764,PAY000003764,issued,2014-06-14 01:56:31,NONE,24.0
TKT000003765,BKG000003765,PAY000003765,issued,2014-12-04 00:57:18,NONE,44.0
TKT000003766,BKG000003766,PAY000003766,not_issued_payment_failed,,NONE,
TKT000003767,BKG000003767,PAY000003767,issued,2013-08-16 15:42:31,NONE,17.0
TKT000003768,BKG000003768,PAY000003768,issued,2014-01-02 12:27:18,NONE,35.0
TKT000003769,BKG000003769,PAY000003769,not_issued_payment_failed,,NONE,
TKT000003770,BKG000003770,PAY000003770,issued,2013-06-05 02:34:31,NONE,5.0
TKT000003771,BKG000003771,PAY000003771,issued,2013-05-03 21:08:12,NONE,26.0
TKT000003772,BKG000003772,PAY000003772,not_issued_payment_failed,,NONE,
TKT000003773,BKG000003773,PAY000003773,issued,2013-07-03 18:40:43,NONE,39.0
TKT000003774,BKG000003774,PAY000003774,issued,2014-12-02 22:56:11,NONE,40.0
TKT000003775,BKG000003775,PAY000003775,failed,2013-07-27 00:17:43,TICKETING_TIMEOUT,14.0
TKT000003776,BKG000003776,PAY000003776,issued,2014-04-06 17:28:16,NONE,20.0
TKT000003777,BKG000003777,PAY000003777,not_issued_payment_failed,,NONE,
TKT000003778,BKG000003778,PAY000003778,issued,2013-09-10 21:06:52,NONE,12.0
TKT000003779,BKG000003779,PAY000003779,not_issued_payment_failed,,NONE,
TKT000003780,BKG000003780,PAY000003780,issued,2013-07-30 16:07:55,NONE,32.0
TKT000003781,BKG000003781,PAY000003781,issued,2014-10-04 03:07:45,NONE,41.0
TKT000003782,BKG000003782,PAY000003782,issued,2013-05-30 16:45:07,NONE,17.0
TKT000003783,BKG000003783,PAY000003783,failed,2014-01-05 01:38:16,INVENTORY_MISMATCH,26.0
TKT000003784,BKG000003784,PAY000003784,issued,2013-04-19 22:09:45,NONE,44.0
TKT000003785,BKG000003785,PAY000003785,issued,2014-08-22 11:33:00,NONE,5.0
TKT000003786,BKG000003786,PAY000003786,not_issued_payment_failed,,NONE,
TKT000003787,BKG000003787,PAY000003787,issued,2014-12-31 06:29:17,NONE,961.0
TKT000003788,BKG000003788,PAY000003788,issued,2013-02-06 14:44:52,NONE,44.0
TKT000003789,BKG000003789,PAY000003789,not_issued_payment_failed,,NONE,
TKT000003790,BKG000003790,PAY000003790,issued,2013-03-20 12:04:53,NONE,9.0
TKT000003791,BKG000003791,PAY000003791,issued,2014-03-06 13:22:30,NONE,717.0
TKT000003792,BKG000003792,PAY000003792,issued,2013-02-06 16:25:01,NONE,31.0
TKT000003793,BKG000003793,PAY000003793,issued,2014-08-25 17:03:53,NONE,13.0
TKT000003794,BKG000003794,PAY000003794,issued,2014-05-15 21:15:42,NONE,34.0
TKT000003795,BKG000003795,PAY000003795,issued,2014-10-05 09:23:20,NONE,10.0
TKT000003796,BKG000003796,PAY000003796,issued,2013-05-21 18:44:55,NONE,15.0
TKT000003797,BKG000003797,PAY000003797,issued,2014-11-07 14:16:24,NONE,22.0
TKT000003798,BKG000003798,PAY000003798,not_issued_payment_failed,,NONE,
TKT000003799,BKG000003799,PAY000003799,issued,2014-12-22 18:13:29,NONE,20.0
TKT000003800,BKG000003800,PAY000003800,issued,2013-08-31 23:49:07,NONE,23.0
TKT000003801,BKG000003801,PAY000003801,issued,2014-03-24 10:32:47,NONE,19.0
TKT000003802,BKG000003802,PAY000003802,issued,2014-06-28 11:24:53,NONE,5.0
TKT000003803,BKG000003803,PAY000003803,issued,2014-12-09 02:22:07,NONE,33.0
TKT000003804,BKG000003804,PAY000003804,issued,2014-03-12 21:53:59,NONE,214.0
TKT000003805,BKG000003805,PAY000003805,issued,2013-01-16 08:59:30,NONE,37.0
TKT000003806,BKG000003806,PAY000003806,not_issued_payment_failed,,NONE,
TKT000003807,BKG000003807,PAY000003807,issued,2013-04-02 18:29:35,NONE,7.0
TKT000003808,BKG000003808,PAY000003808,issued,2014-08-26 18:59:15,NONE,42.0
TKT000003809,BKG000003809,PAY000003809,issued,2013-06-03 13:42:15,NONE,5.0
TKT000003810,BKG000003810,PAY000003810,issued,2014-05-19 14:50:47,NONE,9.0
TKT000003811,BKG000003811,PAY000003811,issued,2013-12-22 00:46:42,NONE,40.0
TKT000003812,BKG000003812,PAY000003812,issued,2014-05-06 12:46:27,NONE,31.0
TKT000003813,BKG000003813,PAY000003813,issued,2013-03-14 04:07:30,NONE,4.0
TKT000003814,BKG000003814,PAY000003814,issued,2013-10-21 03:39:19,NONE,12.0
TKT000003815,BKG000003815,PAY000003815,issued,2013-12-03 02:58:36,NONE,38.0
TKT000003816,BKG000003816,PAY000003816,issued,2014-07-31 18:51:39,NONE,219.0
TKT000003817,BKG000003817,PAY000003817,issued,2014-05-22 14:33:47,NONE,6.0
TKT000003818,BKG000003818,PAY000003818,issued,2013-07-09 14:27:38,NONE,35.0
TKT000003819,BKG000003819,PAY000003819,issued,2013-07-16 04:56:45,NONE,33.0
TKT000003820,BKG000003820,PAY000003820,issued,2013-10-11 23:09:15,NONE,23.0
TKT000003821,BKG000003821,PAY000003821,issued,2013-07-13 15:19:19,NONE,1352.0
TKT000003822,BKG000003822,PAY000003822,issued,2013-03-06 13:20:39,NONE,22.0
TKT000003823,BKG000003823,PAY000003823,issued,2013-03-06 11:55:39,NONE,9.0
TKT000003824,BKG000003824,PAY000003824,not_issued_payment_failed,,NONE,
TKT000003825,BKG000003825,PAY000003825,pending,2014-12-25 19:44:55,TICKETING_TIMEOUT,4.0
TKT000003826,BKG000003826,PAY000003826,issued,2013-02-18 23:28:26,NONE,42.0
TKT000003827,BKG000003827,PAY000003827,issued,2014-11-24 04:49:13,NONE,10.0
TKT000003828,BKG000003828,PAY000003828,issued,2014-12-07 06:01:13,NONE,33.0
TKT000003829,BKG000003829,PAY000003829,issued,2014-06-23 09:35:43,NONE,23.0
TKT000003830,BKG000003830,PAY000003830,issued,2013-12-05 12:13:36,NONE,4.0
TKT000003831,BKG000003831,PAY000003831,issued,2014-04-17 09:38:39,NONE,316.0
TKT000003832,BKG000003832,PAY000003832,issued,2014-09-10 21:39:22,NONE,14.0
TKT000003833,BKG000003833,PAY000003833,issued,2013-03-04 08:30:24,NONE,37.0
TKT000003834,BKG000003834,PAY000003834,issued,2014-11-05 00:57:02,NONE,16.0
TKT000003835,BKG000003835,PAY000003835,issued,2013-10-28 23:33:57,NONE,44.0
TKT000003836,BKG000003836,PAY000003836,issued,2014-07-05 09:02:57,NONE,26.0
TKT000003837,BKG000003837,PAY000003837,issued,2014-02-16 02:37:59,NONE,18.0
TKT000003838,BKG000003838,PAY000003838,issued,2014-10-27 08:50:25,NONE,37.0
TKT000003839,BKG000003839,PAY000003839,not_issued_payment_failed,,NONE,
TKT000003840,BKG000003840,PAY000003840,failed,2014-08-20 17:33:37,AIRLINE_CONFIRMATION_FAILED,30.0
TKT000003841,BKG000003841,PAY000003841,issued,2014-10-25 16:35:41,NONE,1149.0
TKT000003842,BKG000003842,PAY000003842,issued,2014-09-20 02:49:23,NONE,35.0
TKT000003843,BKG000003843,PAY000003843,issued,2014-05-14 01:22:55,NONE,33.0
TKT000003844,BKG000003844,PAY000003844,issued,2013-03-10 11:12:30,NONE,43.0
TKT000003845,BKG000003845,PAY000003845,issued,2013-10-19 22:30:19,NONE,30.0
TKT000003846,BKG000003846,PAY000003846,issued,2014-02-02 11:24:35,NONE,4.0
TKT000003847,BKG000003847,PAY000003847,issued,2014-06-23 10:35:03,NONE,7.0
TKT000003848,BKG000003848,PAY000003848,not_issued_payment_failed,,NONE,
TKT000003849,BKG000003849,PAY000003849,issued,2014-05-07 16:13:26,NONE,44.0
TKT000003850,BKG000003850,PAY000003850,issued,2014-07-28 02:07:23,NONE,34.0
TKT000003851,BKG000003851,PAY000003851,issued,2013-03-16 00:27:35,NONE,140.0
TKT000003852,BKG000003852,PAY000003852,issued,2014-04-25 14:55:46,NONE,5.0
TKT000003853,BKG000003853,PAY000003853,issued,2014-03-11 15:54:42,NONE,9.0
TKT000003854,BKG000003854,PAY000003854,issued,2014-09-03 13:20:36,NONE,34.0
TKT000003855,BKG000003855,PAY000003855,issued,2014-10-10 15:46:31,NONE,22.0
TKT000003856,BKG000003856,PAY000003856,issued,2014-08-07 18:46:04,NONE,3.0
TKT000003857,BKG000003857,PAY000003857,issued,2014-10-14 18:28:08,NONE,32.0
TKT000003858,BKG000003858,PAY000003858,issued,2014-10-27 14:56:34,NONE,44.0
TKT000003859,BKG000003859,PAY000003859,issued,2014-10-27 17:26:34,NONE,15.0
TKT000003860,BKG000003860,PAY000003860,issued,2014-12-04 19:53:47,NONE,21.0
TKT000003861,BKG000003861,PAY000003861,not_issued_payment_failed,,NONE,
TKT000003862,BKG000003862,PAY000003862,not_issued_payment_failed,,NONE,
TKT000003863,BKG000003863,PAY000003863,issued,2014-05-15 08:58:31,NONE,3.0
TKT000003864,BKG000003864,PAY000003864,pending,2013-08-26 19:11:26,TICKETING_TIMEOUT,23.0
TKT000003865,BKG000003865,PAY000003865,issued,2014-03-20 09:08:28,NONE,42.0
TKT000003866,BKG000003866,PAY000003866,issued,2013-10-20 08:54:20,NONE,36.0
TKT000003867,BKG000003867,PAY000003867,issued,2013-08-07 01:58:23,NONE,6.0
TKT000003868,BKG000003868,PAY000003868,issued,2013-02-02 15:23:29,NONE,13.0
TKT000003869,BKG000003869,PAY000003869,issued,2014-04-03 19:12:11,NONE,21.0
TKT000003870,BKG000003870,PAY000003870,not_issued_payment_failed,,NONE,
TKT000003871,BKG000003871,PAY000003871,issued,2014-03-22 11:26:24,NONE,15.0
TKT000003872,BKG000003872,PAY000003872,issued,2014-03-22 14:44:24,NONE,17.0
TKT000003873,BKG000003873,PAY000003873,issued,2014-11-05 21:04:21,NONE,167.0
TKT000003874,BKG000003874,PAY000003874,not_issued_payment_failed,,NONE,
TKT000003875,BKG000003875,PAY000003875,issued,2014-07-02 23:05:07,NONE,20.0
TKT000003876,BKG000003876,PAY000003876,issued,2014-08-20 14:35:08,NONE,16.0
TKT000003877,BKG000003877,PAY000003877,issued,2013-02-12 21:05:18,NONE,40.0
TKT000003878,BKG000003878,PAY000003878,issued,2013-07-07 22:23:31,NONE,15.0
TKT000003879,BKG000003879,PAY000003879,issued,2014-04-14 20:35:25,NONE,39.0
TKT000003880,BKG000003880,PAY000003880,issued,2014-12-05 21:41:38,NONE,38.0
TKT000003881,BKG000003881,PAY000003881,issued,2014-08-17 21:24:30,NONE,16.0
TKT000003882,BKG000003882,PAY000003882,issued,2014-04-02 00:47:39,NONE,39.0
TKT000003883,BKG000003883,PAY000003883,issued,2014-02-23 19:07:43,NONE,17.0
TKT000003884,BKG000003884,PAY000003884,issued,2014-12-20 02:22:12,NONE,22.0
TKT000003885,BKG000003885,PAY000003885,issued,2014-10-06 23:57:27,NONE,35.0
TKT000003886,BKG000003886,PAY000003886,issued,2014-03-25 20:37:16,NONE,8.0
TKT000003887,BKG000003887,PAY000003887,failed,2013-05-23 08:42:38,AIRLINE_CONFIRMATION_FAILED,28.0
TKT000003888,BKG000003888,PAY000003888,issued,2014-04-21 23:56:21,NONE,28.0
TKT000003889,BKG000003889,PAY000003889,issued,2014-11-19 15:20:01,NONE,44.0
TKT000003890,BKG000003890,PAY000003890,issued,2013-07-31 19:47:39,NONE,35.0
TKT000003891,BKG000003891,PAY000003891,issued,2013-09-12 13:52:23,NONE,27.0
TKT000003892,BKG000003892,PAY000003892,not_issued_payment_failed,,NONE,
TKT000003893,BKG000003893,PAY000003893,issued,2014-05-13 17:21:53,NONE,1393.0
TKT000003894,BKG000003894,PAY000003894,failed,2014-07-22 14:09:10,AIRLINE_CONFIRMATION_FAILED,11.0
TKT000003895,BKG000003895,PAY000003895,issued,2013-10-08 00:35:20,NONE,13.0
TKT000003896,BKG000003896,PAY000003896,issued,2013-09-05 10:33:13,NONE,13.0
TKT000003897,BKG000003897,PAY000003897,not_issued_payment_failed,,NONE,
TKT000003898,BKG000003898,PAY000003898,issued,2014-08-02 13:09:20,NONE,36.0
TKT000003899,BKG000003899,PAY000003899,issued,2014-05-02 12:02:36,NONE,8.0
TKT000003900,BKG000003900,PAY000003900,issued,2013-07-02 13:06:56,NONE,32.0
TKT000003901,BKG000003901,PAY000003901,issued,2014-09-13 14:09:40,NONE,6.0
TKT000003902,BKG000003902,PAY000003902,issued,2014-09-04 23:13:30,NONE,25.0
TKT000003903,BKG000003903,PAY000003903,issued,2013-11-21 22:08:10,NONE,22.0
TKT000003904,BKG000003904,PAY000003904,issued,2013-09-21 18:11:17,NONE,3.0
TKT000003905,BKG000003905,PAY000003905,issued,2013-03-21 06:51:34,NONE,20.0
TKT000003906,BKG000003906,PAY000003906,issued,2014-12-07 18:08:55,NONE,33.0
TKT000003907,BKG000003907,PAY000003907,issued,2013-02-21 05:47:48,NONE,30.0
TKT000003908,BKG000003908,PAY000003908,issued,2013-06-10 16:48:56,NONE,39.0
TKT000003909,BKG000003909,PAY000003909,issued,2014-05-12 13:06:45,NONE,12.0
TKT000003910,BKG000003910,PAY000003910,not_issued_payment_failed,,NONE,
TKT000003911,BKG000003911,PAY000003911,issued,2014-05-12 14:45:45,NONE,43.0
TKT000003912,BKG000003912,PAY000003912,issued,2014-05-12 12:33:45,NONE,45.0
TKT000003913,BKG000003913,PAY000003913,issued,2014-05-12 14:45:45,NONE,22.0
TKT000003914,BKG000003914,PAY000003914,issued,2014-03-28 14:47:15,NONE,1194.0
TKT000003915,BKG000003915,PAY000003915,issued,2014-11-25 14:23:01,NONE,18.0
TKT000003916,BKG000003916,PAY000003916,issued,2014-12-18 10:11:13,NONE,22.0
TKT000003917,BKG000003917,PAY000003917,issued,2014-03-05 23:19:20,NONE,3.0
TKT000003918,BKG000003918,PAY000003918,issued,2013-09-06 19:47:59,NONE,8.0
TKT000003919,BKG000003919,PAY000003919,issued,2014-09-30 10:55:00,NONE,19.0
TKT000003920,BKG000003920,PAY000003920,issued,2013-11-20 12:04:53,NONE,6.0
TKT000003921,BKG000003921,PAY000003921,failed,2014-03-10 12:14:17,AIRLINE_CONFIRMATION_FAILED,26.0
TKT000003922,BKG000003922,PAY000003922,issued,2014-09-14 15:29:13,NONE,23.0
TKT000003923,BKG000003923,PAY000003923,issued,2014-09-27 19:33:55,NONE,6.0
TKT000003924,BKG000003924,PAY000003924,issued,2013-07-02 23:34:27,NONE,12.0
TKT000003925,BKG000003925,PAY000003925,issued,2014-10-26 14:25:41,NONE,39.0
TKT000003926,BKG000003926,PAY000003926,not_issued_payment_failed,,NONE,
TKT000003927,BKG000003927,PAY000003927,issued,2014-09-25 12:52:18,NONE,36.0
TKT000003928,BKG000003928,PAY000003928,not_issued_payment_failed,,NONE,
TKT000003929,BKG000003929,PAY000003929,not_issued_payment_failed,,NONE,
TKT000003930,BKG000003930,PAY000003930,not_issued_payment_failed,,NONE,
TKT000003931,BKG000003931,PAY000003931,issued,2014-03-11 18:45:40,NONE,29.0
TKT000003932,BKG000003932,PAY000003932,issued,2013-08-14 22:03:27,NONE,38.0
TKT000003933,BKG000003933,PAY000003933,issued,2014-06-13 17:43:17,NONE,20.0
TKT000003934,BKG000003934,PAY000003934,issued,2014-10-17 17:54:54,NONE,6.0
TKT000003935,BKG000003935,PAY000003935,issued,2014-04-24 16:45:55,NONE,20.0
TKT000003936,BKG000003936,PAY000003936,issued,2014-05-18 08:34:57,NONE,28.0
TKT000003937,BKG000003937,PAY000003937,issued,2014-12-03 11:38:42,NONE,29.0
TKT000003938,BKG000003938,PAY000003938,issued,2014-03-16 19:57:36,NONE,14.0
TKT000003939,BKG000003939,PAY000003939,issued,2013-05-07 15:31:31,NONE,25.0
TKT000003940,BKG000003940,PAY000003940,issued,2014-04-06 14:06:06,NONE,13.0
TKT000003941,BKG000003941,PAY000003941,issued,2013-07-29 00:07:46,NONE,28.0
TKT000003942,BKG000003942,PAY000003942,issued,2014-11-27 12:03:15,NONE,41.0
TKT000003943,BKG000003943,PAY000003943,not_issued_payment_failed,,NONE,
TKT000003944,BKG000003944,PAY000003944,issued,2014-06-15 12:51:18,NONE,24.0
TKT000003945,BKG000003945,PAY000003945,issued,2014-03-13 21:45:46,NONE,39.0
