booking_id,customer_id,device,country,route_or_destination,amount,payment_method,payment_status,payment_error_code,ticket_status,ticketing_error_code,ticketing_delay_minutes,refund_requested,refund_status,refund_reason,refund_amount,is_booking,is_payment_success,is_payment_failed,is_ticket_issued,is_ticket_failed,is_refunded,revenue_at_risk
BKG000004488,115464,desktop,66,8809,224.92,debit_card,success,NONE,issued,NONE,28.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004489,268073,desktop,66,24278,436.38,bank_transfer,success,NONE,issued,NONE,1074.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004490,1146476,desktop,66,8855,385.36,credit_card,success,NONE,issued,NONE,23.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004491,598416,desktop,66,8291,520.23,credit_card,success,NONE,failed,AIRLINE_CONFIRMATION_FAILED,29.0,False,not_requested,not_requested,0.0,1,1,0,0,1,0,520.23
BKG000004492,162199,desktop,205,8250,466.44,debit_card,success,NONE,issued,NONE,19.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004493,1192316,desktop,69,12483,226.63,credit_card,success,NONE,issued,NONE,28.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004494,592302,desktop,168,8253,385.88,credit_card,success,NONE,issued,NONE,15.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004495,680631,desktop,3,14908,540.03,google_pay,success,NONE,issued,NONE,45.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004496,1075380,desktop,66,8810,972.81,credit_card,failed,AUTH_TIMEOUT,not_issued_payment_failed,NONE,,,,,0.0,1,0,1,0,1,0,972.81
BKG000004497,662997,desktop,69,13411,192.87,credit_card,success,NONE,issued,NONE,20.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004498,896261,desktop,66,24924,255.24,debit_card,success,NONE,issued,NONE,19.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004499,1027481,desktop,167,8220,1002.35,apple_pay,success,NONE,issued,NONE,29.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004500,521872,desktop,66,8279,496.49,google_pay,success,NONE,issued,NONE,20.0,True,approved,ticketing_failure,442.91,1,1,0,1,0,1,442.91
BKG000004501,17712,desktop,3,4992,588.96,bank_transfer,success,NONE,issued,NONE,9.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004502,595829,desktop,66,12003,180.45,paypal,success,NONE,issued,NONE,29.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004503,198748,desktop,66,12019,717.83,credit_card,success,NONE,issued,NONE,12.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004504,738502,desktop,66,26140,217.23,debit_card,failed,INSUFFICIENT_FUNDS,not_issued_payment_failed,NONE,,,,,0.0,1,0,1,0,1,0,217.23
BKG000004505,503668,desktop,66,8291,208.41,credit_card,success,NONE,issued,NONE,17.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004506,1182697,desktop,46,11341,197.94,paypal,success,NONE,issued,NONE,12.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004507,756247,mobile,66,8793,236.39,paypal,success,NONE,issued,NONE,22.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004508,1010052,desktop,205,25954,279.71,debit_card,failed,CARD_DECLINED,not_issued_payment_failed,NONE,,,,,0.0,1,0,1,0,1,0,279.71
BKG000004509,736236,desktop,69,8788,630.73,credit_card,success,NONE,issued,NONE,38.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004510,185980,desktop,66,24851,122.74,bank_transfer,success,NONE,issued,NONE,38.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004511,627181,mobile,66,26762,126.36,debit_card,success,NONE,issued,NONE,34.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004512,663181,desktop,66,14845,208.02,bank_transfer,failed,CARD_DECLINED,not_issued_payment_failed,NONE,,,,,0.0,1,0,1,0,1,0,208.02
BKG000004513,1041042,desktop,66,8253,267.77,debit_card,success,NONE,issued,NONE,21.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004514,844677,desktop,66,8279,261.6,paypal,success,NONE,issued,NONE,30.0,True,approved,airline_schedule_change,261.6,1,1,0,1,0,1,261.6
BKG000004515,594378,desktop,70,12682,894.16,credit_card,failed,CARD_DECLINED,not_issued_payment_failed,NONE,,,,,0.0,1,0,1,0,1,0,894.16
BKG000004516,9185,desktop,66,8250,307.21,debit_card,success,NONE,issued,NONE,13.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004517,9185,desktop,66,8250,387.95,debit_card,success,NONE,issued,NONE,10.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004518,196539,desktop,66,8788,572.93,credit_card,success,NONE,issued,NONE,10.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004519,912657,desktop,66,8254,95.08,bank_transfer,success,NONE,issued,NONE,16.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004520,1185934,desktop,77,635,429.68,paypal,success,NONE,issued,NONE,34.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004521,90761,desktop,46,14384,234.4,debit_card,success,NONE,issued,NONE,8.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004522,1054614,desktop,66,35991,143.9,debit_card,success,NONE,issued,NONE,20.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004523,1117736,desktop,66,8230,1329.8,paypal,failed,CARD_DECLINED,not_issued_payment_failed,NONE,,,,,0.0,1,0,1,0,1,0,1329.8
BKG000004524,360497,desktop,66,8288,272.61,debit_card,success,NONE,issued,NONE,45.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004525,415442,mobile,66,26414,141.51,google_pay,success,NONE,issued,NONE,39.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004526,409479,desktop,55,8213,1301.13,debit_card,success,NONE,issued,NONE,42.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004527,722852,desktop,119,8242,417.99,credit_card,success,NONE,issued,NONE,22.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004528,425653,desktop,66,22322,201.52,google_pay,success,NONE,issued,NONE,27.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004529,364073,desktop,205,27083,315.04,bank_transfer,success,NONE,issued,NONE,29.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004530,201632,desktop,66,8287,327.12,debit_card,success,NONE,pending,TICKETING_TIMEOUT,1092.0,False,not_requested,not_requested,0.0,1,1,0,0,0,0,0.0
BKG000004531,320329,desktop,66,8278,516.81,google_pay,success,NONE,issued,NONE,25.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004532,715426,desktop,46,8217,1056.46,paypal,success,NONE,issued,NONE,15.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004533,1031093,mobile,66,27347,232.05,bank_transfer,success,NONE,issued,NONE,23.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004534,1013452,mobile,1,7635,1360.07,credit_card,failed,CARD_DECLINED,not_issued_payment_failed,NONE,,,,,0.0,1,0,1,0,1,0,1360.07
BKG000004535,381110,desktop,46,38551,238.4,debit_card,success,NONE,issued,NONE,556.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004536,757191,desktop,69,8213,202.28,debit_card,success,NONE,issued,NONE,10.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004537,169866,desktop,66,8279,257.7,credit_card,success,NONE,issued,NONE,38.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004538,658020,desktop,66,27215,201.11,apple_pay,success,NONE,issued,NONE,24.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004539,59784,mobile,66,25331,119.45,credit_card,success,NONE,issued,NONE,30.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004540,1182735,desktop,3,8803,137.13,debit_card,success,NONE,issued,NONE,808.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004541,198238,desktop,163,708,216.23,credit_card,failed,CARD_DECLINED,not_issued_payment_failed,NONE,,,,,0.0,1,0,1,0,1,0,216.23
BKG000004542,933118,mobile,215,8824,226.66,debit_card,success,NONE,issued,NONE,44.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004543,989761,desktop,148,25972,161.17,credit_card,success,NONE,issued,NONE,13.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004544,259511,desktop,69,10160,315.43,credit_card,success,NONE,issued,NONE,6.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004545,705132,desktop,77,8286,227.49,credit_card,failed,AUTH_TIMEOUT,not_issued_payment_failed,NONE,,,,,0.0,1,0,1,0,1,0,227.49
BKG000004546,239442,desktop,3,8220,379.21,credit_card,success,NONE,issued,NONE,4.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004547,137568,desktop,180,23636,209.18,credit_card,success,NONE,issued,NONE,4.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004548,1088752,desktop,66,8268,860.94,bank_transfer,success,NONE,issued,NONE,27.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004549,378738,desktop,69,8788,579.24,paypal,success,NONE,issued,NONE,43.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004550,1071625,desktop,66,8218,295.21,apple_pay,success,NONE,issued,NONE,36.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004551,672104,desktop,154,12526,112.63,credit_card,success,NONE,issued,NONE,23.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004552,400501,desktop,66,8745,278.8,debit_card,success,NONE,issued,NONE,28.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004553,1117705,desktop,66,12843,410.72,credit_card,failed,CARD_DECLINED,not_issued_payment_failed,NONE,,,,,0.0,1,0,1,0,1,0,410.72
BKG000004554,1103046,desktop,66,7195,176.81,apple_pay,success,NONE,issued,NONE,21.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004555,4476,desktop,56,20207,341.6,apple_pay,success,NONE,issued,NONE,18.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004556,568841,desktop,66,3203,394.4,credit_card,success,NONE,issued,NONE,21.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004557,99311,desktop,52,22615,792.19,apple_pay,success,NONE,issued,NONE,11.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004558,421351,desktop,66,12669,257.95,google_pay,success,NONE,issued,NONE,32.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004559,21511,desktop,66,12905,237.33,bank_transfer,failed,INSUFFICIENT_FUNDS,not_issued_payment_failed,NONE,,,,,0.0,1,0,1,0,1,0,237.33
BKG000004560,371949,desktop,66,10953,140.73,debit_card,success,NONE,issued,NONE,15.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004561,695762,desktop,69,8213,342.44,bank_transfer,success,NONE,issued,NONE,41.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004562,180985,desktop,66,8213,175.21,apple_pay,success,NONE,issued,NONE,22.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004563,557897,mobile,66,10776,586.01,paypal,success,NONE,issued,NONE,40.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004564,124052,desktop,66,12010,103.06,credit_card,failed,INSUFFICIENT_FUNDS,not_issued_payment_failed,NONE,,,,,0.0,1,0,1,0,1,0,103.06
BKG000004565,1153427,desktop,3,8286,475.71,credit_card,failed,AUTH_TIMEOUT,not_issued_payment_failed,NONE,,,,,0.0,1,0,1,0,1,0,475.71
BKG000004566,1101151,desktop,66,12720,292.0,credit_card,success,NONE,issued,NONE,10.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004567,799340,desktop,205,12244,269.42,credit_card,success,NONE,issued,NONE,3.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004568,122302,desktop,66,41639,194.26,credit_card,failed,CARD_DECLINED,not_issued_payment_failed,NONE,,,,,0.0,1,0,1,0,1,0,194.26
BKG000004569,58690,desktop,66,44250,374.64,debit_card,success,NONE,issued,NONE,13.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004570,646604,desktop,66,8288,662.48,paypal,success,NONE,issued,NONE,896.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004571,317093,desktop,66,19034,649.75,credit_card,success,NONE,issued,NONE,8.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004572,766212,desktop,205,12603,152.8,credit_card,success,NONE,issued,NONE,10.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004573,814949,desktop,66,9145,164.94,google_pay,success,NONE,issued,NONE,5.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004574,532860,desktop,66,12428,128.17,paypal,success,NONE,issued,NONE,7.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004575,594005,desktop,46,5497,3597.06,credit_card,success,NONE,issued,NONE,28.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004576,25077,desktop,66,8268,1659.87,debit_card,success,NONE,issued,NONE,23.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004577,1175931,desktop,3,8747,414.45,google_pay,failed,PAYMENT_PROVIDER_ERROR,not_issued_payment_failed,NONE,,,,,0.0,1,0,1,0,1,0,414.45
BKG000004578,281665,mobile,215,12220,227.0,paypal,success,NONE,issued,NONE,11.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004579,297468,desktop,66,3257,274.32,google_pay,success,NONE,issued,NONE,32.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004580,1149188,desktop,66,23514,336.97,credit_card,success,NONE,issued,NONE,38.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004581,1018518,desktop,66,11940,261.51,credit_card,success,NONE,issued,NONE,3.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004582,804372,desktop,66,8267,641.72,credit_card,success,NONE,issued,NONE,23.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004583,772731,mobile,205,12669,209.68,bank_transfer,failed,3DS_FAILED,not_issued_payment_failed,NONE,,,,,0.0,1,0,1,0,1,0,209.68
BKG000004584,710491,desktop,66,14839,390.13,credit_card,success,NONE,issued,NONE,40.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004585,1015106,desktop,191,14760,418.25,debit_card,success,NONE,issued,NONE,4.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004586,187990,desktop,66,12003,196.95,credit_card,success,NONE,issued,NONE,4.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004587,276561,desktop,205,8798,114.89,credit_card,success,NONE,issued,NONE,31.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004588,220712,desktop,3,20404,224.85,credit_card,success,NONE,issued,NONE,7.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004589,147750,desktop,46,25452,881.16,debit_card,success,NONE,issued,NONE,33.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004590,713478,desktop,69,12228,233.17,apple_pay,success,NONE,issued,NONE,5.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004591,1040338,desktop,55,8245,453.27,debit_card,failed,INSUFFICIENT_FUNDS,not_issued_payment_failed,NONE,,,,,0.0,1,0,1,0,1,0,453.27
BKG000004592,250071,mobile,205,62824,91.24,bank_transfer,success,NONE,issued,NONE,13.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004593,250982,mobile,66,8250,724.83,credit_card,failed,INSUFFICIENT_FUNDS,not_issued_payment_failed,NONE,,,,,0.0,1,0,1,0,1,0,724.83
BKG000004594,1050628,desktop,66,12264,126.51,credit_card,success,NONE,issued,NONE,8.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004595,484818,desktop,1,21905,203.61,paypal,success,NONE,issued,NONE,27.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004596,788042,mobile,168,22795,311.08,credit_card,success,NONE,issued,NONE,12.0,True,rejected,airline_schedule_change,0.0,1,1,0,1,0,1,0.0
BKG000004597,520997,desktop,205,26022,376.78,apple_pay,success,NONE,issued,NONE,43.0,True,approved,airline_schedule_change,376.78,1,1,0,1,0,1,376.78
BKG000004598,71156,desktop,66,8814,515.34,apple_pay,success,NONE,issued,NONE,9.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004599,453867,desktop,179,22648,411.81,debit_card,success,NONE,issued,NONE,5.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004600,630126,mobile,66,11353,254.52,credit_card,success,NONE,issued,NONE,21.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004601,482446,mobile,205,8267,434.38,debit_card,success,NONE,issued,NONE,14.0,True,approved,duplicate_booking,434.38,1,1,0,1,0,1,434.38
BKG000004602,777052,desktop,80,14210,245.63,credit_card,success,NONE,issued,NONE,5.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004603,17612,desktop,3,8253,221.21,credit_card,failed,CARD_DECLINED,not_issued_payment_failed,NONE,,,,,0.0,1,0,1,0,1,0,221.21
BKG000004604,183462,desktop,182,8743,217.01,credit_card,success,NONE,issued,NONE,28.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004605,35757,mobile,166,11357,194.08,debit_card,success,NONE,issued,NONE,28.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004606,650592,mobile,215,21403,235.92,credit_card,success,NONE,issued,NONE,41.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004607,358204,mobile,12,22434,930.53,credit_card,failed,INSUFFICIENT_FUNDS,not_issued_payment_failed,NONE,,,,,0.0,1,0,1,0,1,0,930.53
BKG000004608,726005,desktop,66,26987,332.19,credit_card,success,NONE,issued,NONE,5.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004609,382754,mobile,66,14797,425.9,credit_card,success,NONE,issued,NONE,28.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004610,539630,desktop,66,8230,198.23,credit_card,failed,AUTH_TIMEOUT,not_issued_payment_failed,NONE,,,,,0.0,1,0,1,0,1,0,198.23
BKG000004611,886453,desktop,66,16547,126.37,credit_card,success,NONE,issued,NONE,37.0,True,approved,airline_schedule_change,72.31,1,1,0,1,0,1,72.31
BKG000004612,404479,desktop,205,669,1050.51,apple_pay,failed,INSUFFICIENT_FUNDS,not_issued_payment_failed,NONE,,,,,0.0,1,0,1,0,1,0,1050.51
BKG000004613,1167301,desktop,3,20225,102.05,credit_card,success,NONE,issued,NONE,15.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004614,834442,desktop,66,27070,198.27,debit_card,success,NONE,issued,NONE,11.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004615,25057,desktop,66,8846,531.41,debit_card,success,NONE,issued,NONE,22.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004616,144786,desktop,66,8293,103.99,credit_card,success,NONE,issued,NONE,18.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004617,294817,desktop,66,21489,259.7,bank_transfer,success,NONE,pending,TICKETING_TIMEOUT,23.0,False,not_requested,not_requested,0.0,1,1,0,0,0,0,0.0
BKG000004618,749425,desktop,230,22863,429.01,debit_card,success,NONE,issued,NONE,11.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004619,303782,desktop,66,12017,236.24,debit_card,success,NONE,issued,NONE,14.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004620,1169848,desktop,3,8242,295.11,paypal,success,NONE,issued,NONE,41.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004621,620381,desktop,66,47583,230.97,credit_card,success,NONE,issued,NONE,32.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004622,513158,desktop,205,12217,77.97,credit_card,success,NONE,issued,NONE,23.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004623,99866,desktop,66,25761,393.83,paypal,success,NONE,issued,NONE,40.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004624,1156353,desktop,3,33390,358.05,paypal,success,NONE,issued,NONE,37.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004625,1059863,desktop,66,8278,150.9,debit_card,success,NONE,issued,NONE,25.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004626,821515,desktop,66,8272,360.49,bank_transfer,success,NONE,issued,NONE,22.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004627,1074162,desktop,66,8234,640.22,bank_transfer,success,NONE,issued,NONE,9.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004628,258988,desktop,66,8250,222.39,paypal,success,NONE,issued,NONE,3.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004629,105498,mobile,205,13805,113.29,paypal,success,NONE,issued,NONE,671.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004630,639124,desktop,66,11974,130.88,credit_card,success,NONE,issued,NONE,29.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004631,1087406,desktop,3,8220,326.16,debit_card,success,NONE,issued,NONE,20.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004632,584663,desktop,66,8229,256.92,credit_card,success,NONE,issued,NONE,6.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004633,384655,desktop,66,51998,156.41,paypal,success,NONE,issued,NONE,40.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004634,747907,desktop,205,23541,216.57,credit_card,success,NONE,issued,NONE,33.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
BKG000004635,631254,desktop,66,8791,1089.64,credit_card,success,NONE,issued,NONE,15.0,False,not_requested,not_requested,0.0,1,1,0,1,0,0,0.0
